source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
field:cf_bbec72e0a270f7,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,fields/insertions 2,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,14.897396227950903,0.23557692307692307,1.95092397278917e-05
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_chemotherapy,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,components / chemotherapy,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,10.640915974008426,0.02,2.18232539740565e-05
field:cf_ccf42da6435cdd,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,duration of treatment,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.659856943117722,0.16538461538461538,2.950025208051731e-05
field:cf_e7f0fa8ccde04c,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,schema,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.58549275921304,0.1923076923076923,3.592119431434521e-05
field:cf_ec7d5ae391fa0a,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,date of beginning of chemotherapy,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.679038605421672,0.15865384615384615,2.796509638424205e-05
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_transplantation,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,components / transplantation,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,10.936294722668222,0.02,1.817126087384684e-05
field:cf_c89fef6e42073d,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,indicator of transplantation,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,12.936294722668222,0.15096153846153845,4.217209361816477e-05
field:cf_d7a40eea03f1d2,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,number of transplantations,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,12.936294722668222,0.15096153846153845,4.217209361816477e-05
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Body weight,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_group,composition_family,9.476363116558897,0.02,4.492519930058072e-05
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight::Simple,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Simple,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,10.476363116558897,0.02,2.4167261071579557e-05
field:cf_cc107606becdfc,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Weight,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,11.476363116558897,0.11971153846153845,8.267987475277302e-05
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Height/Length,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_group,composition_family,9.385539775991967,0.02,4.752754036147533e-05
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length::Simple,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Simple,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,10.385539775991967,0.02,2.5567175970012038e-05
field:cf_1b05aa3c7da77f,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Height/Length,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,11.385539775991967,0.18221153846153845,0.0001331358452402032
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,openEHR-EHR-COMPOSITION.hospitalisation.v1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,composition_family,composition_family,5.254017619199179,0.02,0.0007312119289709878
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Patient discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_group,composition_family,10.277805384158114,0.02,2.7333270588310355e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Components,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,11.277805384158114,0.02,1.4703780874251672e-05
field:cf_79ed78f34fef6f,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,date of discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,14.402670552351722,0.8854166666666666,9.964749925205969e-05
field:cf_be52992cb12705,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,hospital infection,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,16.435725818674868,0.13541666666666666,4.320809577432104e-06
field:cf_1285e1e2c004f2,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,claim reason,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,15.25684597555611,0.39375,2.6094068677824717e-05
field:cf_80f721f9446bd3,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,death indicator,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,15.536880777822184,0.39375,2.193506411075256e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Authorization for hospital admission,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_group,composition_family,10.618183306345298,0.02,2.2133014249848073e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Components,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,11.618183306345298,0.02,1.1906331902909435e-05
field:cf_ba8421601b1980,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Issue date,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.374743196998411,0.9270833333333334,0.00019734215006313323
field:cf_ba09c313b94cba,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,ICU - Total,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.939955729592231,0.39375,5.903792224094435e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Patient admission,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_group,composition_family,9.425378169816987,0.02,4.636799859955261e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Tree,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,11.814064574179184,0.02,1.0544706339548455e-05
field:cf_3db72fcc22b158,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Patient class,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,17.12824691268861,0.13541666666666666,2.812516709288544e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Tree / Assigned patient location / Facility,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,12.740272868929116,0.02,5.93801452522261e-06
field:cf_9449e602105d68,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Universal ID,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.740272868929116,0.7395833333333334,0.00012550607142673375
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Tree / Assigned patient location / Address,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,13.00075041758937,0.02,5.052477627684975e-06
field:cf_1d8359b2d21168,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,State/province,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,14.00075041758937,0.4875,7.039071610904441e-05
field:cf_10f7d6c8e1d5c5,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Admission type,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,16.310154992398907,0.39375,1.3580792038658498e-05
field:cf_2a67f6f1c22886,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Hospital service,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,15.44222531093484,0.59375,3.507592550344312e-05
field:cf_22f759c45e42f4,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Admit date/time,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,15.000938794543632,0.9583333333333334,7.442932083372751e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_group,composition_family,10.130840578386778,0.02,2.9940822272392416e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,structure,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,11.130840578386778,0.02,1.6106498798444237e-05
field:cf_2db2fd852fb674,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.163791500503557,0.9583333333333334,0.00023249792115892395
field:cf_49398dcbba5447,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Secondary Diagnosis,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.098940783913239,1.0815217391304348,0.00027314899336600335
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Procedure undertaken,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_group,composition_family,11.145267729607898,0.02,1.5963071268292408e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Procedure list,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,12.145267729607898,0.02,8.587245395705266e-06
field:cf_18704e514938d4,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Procedure,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.145267729607898,0.6770833333333334,0.00016616224898575977
family:openEHR-EHR-COMPOSITION.demographic_data.v1,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,openEHR-EHR-COMPOSITION.demographic_data.v1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,composition_family,composition_family,6.736245785280399,0.02,0.00029169883156912775
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Demographic data,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_group,composition_family,7.736245785280399,0.02,0.00013214127485935
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,components,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,canonical_subgroup,composition_family,8.7362457852804,0.02,7.108466378725633e-05
field:cf_7f3b6795a0e812,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,birth date,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,13.027754110468667,1.09375,0.0002887023534910469
field:cf_e7551706658b4a,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,gender,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,14.361786970267515,0.39375,4.545144521639124e-05
field:cf_19e1b0f55ef007,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,race,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,16.029371655738764,0.1846590909090909,7.5801826540627396e-06
field:cf_4122372d727029,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,ethnic group,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,16.029371655738764,0.1846590909090909,7.5801826540627396e-06
field:cf_7ab0248b87b82e,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,educational level,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,15.085650007296246,0.39375,2.901606189467392e-05
field:cf_eee397355aecbe,family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,nationality,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field,composition_family,15.085650007296248,0.39375,2.9016061894673876e-05
schema:root,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,EHR Schema,HCPA,root,canonical_group,8.799041697143217,0.02,6.837027464745125e-05
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,HCPA,composition_family,canonical_group,6.27202354482738,0.02,0.00032756594822487637
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,HCPA,HCPA,canonical_group,canonical_group,0.0,0.02,0.02
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,components / General data,HCPA,canonical_subgroup,canonical_group,2.875401041954545,0.02,0.0026908041143941606
field:cf_5cd62eaa6e16a8,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,issue date,HCPA,field,canonical_group,7.73046562707661,0.5096153846153846,0.003590346353367197
field:cf_775d9002cb4e7b,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,reason for encounter,HCPA,field,canonical_group,7.95875692961323,0.425,0.002599036873332584
field:cf_b87e8363f020f7,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,healthcare unit,HCPA,field,canonical_group,7.958756929613231,0.425,0.002599036873332584
field:cf_8b431261fa7dca,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,State,HCPA,field,canonical_group,7.958756929613231,0.425,0.002599036873332584
field:cf_16800b2d3f5ef6,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,patient age,HCPA,field,canonical_group,7.780530911063188,0.49038461538461536,0.003349268347352883
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,Patient discharge,HCPA,canonical_group,canonical_group,14.832675565310822,0.02,1.9269441529262295e-06
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,Components,HCPA,canonical_subgroup,canonical_group,15.832675565310822,0.02,8.729169588397861e-07
